1,0.2,0.2
2,0.624,0.592
3,0.9150336,0.8936832
4,0.303213732,0.351550091
5,0.823973143,0.84346171
6,0.56566147,0.488525998
7,0.958185428,0.924512885
8,0.156257842,0.258218599
9,0.514181182,0.70870449
10,0.974215687,0.763837012
11,0.097965981,0.667443115
12,0.344637726,0.821262372
13,0.880863999,0.543124806
14,0.409276196,0.918118929
15,0.942899847,0.278153276
16,0.209974931,0.742900915
17,0.646953292,0.706696838
18,0.890778447,0.766922743
19,0.379439602,0.661383323
20,0.918314242,0.828635066
21,0.292551459,0.525396276
22,0.807163902,0.922613608
23,0.607036316,0.264171632
24,0.930318585,0.71922443
25,0.252821069,0.747180403
26,0.736720047,0.698936839
27,0.756458116,0.778569296
28,0.718494015,0.637876844
29,0.788815424,0.854662911
30,0.649684038,0.459592614
31,0.887619287,0.9189588
32,0.389030026,0.27555204
33,0.926974093,0.738605519
34,0.264003185,0.714349404
35,0.757791462,0.755001032
36,0.715819892,0.684405552
37,0.79334492,0.799179992
38,0.639400156,0.593817931
39,0.899213626,0.892433325
40,0.353451075,0.355185517
41,0.891241309,0.847406432
42,0.378027927,0.478442452
43,0.916978973,0.923280507
44,0.296901292,0.262084366
45,0.814128568,0.71556576
46,0.590160648,0.753066192
47,0.943297125,0.68804276
48,0.208601871,0.794167706
49,0.643839809,0.604821835
50,0.894309426,0.884345817
51,0.368628298,0.378429685
52,0.907691756,0.870316436
53,0.326770986,0.417603227
54,0.857967664,0.899879856
55,0.475250691,0.333355574
56,0.97261114,0.82224965
57,0.103890972,0.540774103
58,0.363080787,0.918848648
59,0.901887204,0.275893497
60,0.345098033,0.739172218
61,0.881420985,0.713347606
62,0.407620326,0.756586357
63,0.941717384,0.681404733
64,0.214054436,0.803241594
65,0.656117025,0.584764782
66,0.879947151,0.898415248
67,0.411996633,0.337681575
68,0.944796089,0.827515097
69,0.203410113,0.528115287
70,0.631934313,0.922075263
71,0.907114015,0.265854146
72,0.328606897,0.722150161
73,0.860435177,0.742402432
74,0.468337284,0.707591926
75,0.971090142,0.765550692
76,0.109488903,0.664086472
77,0.380254225,0.82537983
78,0.919077702,0.533273474
79,0.29005813,0.920903641
80,0.803105204,0.269508463
81,0.616696217,0.72843251
82,0.921889772,0.731928777
83,0.280835179,0.725973456
84,0.787670446,0.736063189
85,0.652258286,0.718814431
86,0.884587915,0.747844905
87,0.398159328,0.69771974
88,0.934551062,0.780355546
89,0.23854496,0.634182842
90,0.708400922,0.858381371
91,0.805619318,0.449782335
92,0.610727647,0.915669289
93,0.927183614,0.285710457
94,0.263305223,0.75509597
95,0.756504773,0.684226371
96,0.718400676,0.799424383
97,0.788974464,0.593276643
98,0.64932566,0.892808031
99,0.888037204,0.354096848
100,0.3877658,0.8462354
101,0.925873589,0.481447877
102,0.267663575,0.923726529
103,0.764477164,0.260686565
104,0.702202135,0.713097595
105,0.815545757,0.756980836
106,0.586680414,0.680655145
107,0.945697373,0.804245758
108,0.200280022,0.582507719
109,0.624654946,0.899812162
110,0.914398464,0.333555869
111,0.305268262,0.822496499
112,0.827110246,0.54018523
113,0.557695659,0.919025045
114,0.962017723,0.275346643
115,0.142504533,0.738264216
116,0.476568265,0.714951605
117,0.97285872,0.754044488
118,0.102978061,0.686207172
119,0.360256963,0.796709489
120,0.898840346,0.599264872
121,0.354612874,0.888541995
122,0.892564076,0.366429937
123,0.373984439,0.858988442
124,0.913068306,0.448171005
125,0.309560842,0.915060895
126,0.833558415,0.287580479
127,0.541081256,0.758048405
128,0.968418088,0.678620777
129,0.119279528,0.806950086
130,0.409702497,0.576392085
131,0.943200808,0.903407723
132,0.208934871,0.322870174
133,0.644596253,0.808912592
134,0.893458502,0.571920139
135,0.371242589,0.905861726
136,0.910343963,0.315522159
137,0.318309545,0.799081327
138,0.846255456,0.594036332
139,0.507417921,0.892281523
